"Comment créer un système de gestion de projets construction ?","Projets construction : 1) Planning : Gantt charts, 2) Resources : équipement, personnel, 3) Budget : costs tracking, 4) Progress : photos, reports, 5) Issues : punch list, 6) Documents : plans, permits, 7) Safety : incidents, 8) Closeout : handover."
"Comment implémenter un système de gestion de licences flottantes ?","Licences flottantes : 1) Pool : available licenses, 2) Check-out : user request, 3) Check-in : release, 4) Timeout : automatic return, 5) Queue : wait list, 6) Monitoring : usage, 7) Reporting : utilization, 8) High availability : redundancy."
"Comment gérer les formulaires avec validation asynchrone ?","Validation async : 1) Debounce : input delay, 2) API call : check uniqueness, 3) Loading : indicator, 4) Cache : results, 5) Errors : display inline, 6) Success : feedback, 7) Submit : block if pending, 8) UX : responsive."
"Comment créer un système de gestion de réclamations clients ?","Réclamations clients : 1) Submission : formulaire, 2) Classification : type, severity, 3) Assignment : departments, 4) Investigation : process, 5) Resolution : actions, 6) Communication : updates, 7) Compensation : si applicable, 8) Analytics : root causes."
"Comment implémenter un système de gestion de workflows DAG ?","DAG workflows : 1) Nodes : tasks definition, 2) Edges : dependencies, 3) Execution : topological order, 4) Parallelization : independent tasks, 5) Error handling : retry, skip, 6) State : tracking, 7) Visualization : graph, 8) Scheduling : triggers."
"Comment gérer les données avec columnar storage ?","Columnar storage : 1) Format : Parquet, ORC, 2) Compression : per column, 3) Projection : read columns, 4) Aggregations : efficient, 5) Partitioning : pruning, 6) Analytics : OLAP, 7) Write : batch, 8) Tools : Spark, Presto."
"Comment créer un système de gestion de maintenance prédictive IoT ?","Maintenance prédictive IoT : 1) Sensors : vibration, temp, 2) Data collection : MQTT, 3) ML models : failure prediction, 4) Alerts : thresholds, 5) Scheduling : preventive, 6) Parts : inventory management, 7) ROI : downtime reduction, 8) Dashboard : visualization."
"Comment implémenter un système de gestion de versions de schéma ?","Schema versioning : 1) Migrations : sequential, 2) Backward compatible : additive, 3) Forward compatible : optional, 4) Testing : migration tests, 5) Rollback : down migrations, 6) Documentation : changes, 7) Tools : Flyway, Liquibase, 8) CI/CD : automation."
"Comment gérer les médias avec encoding adaptatif ?","Encoding adaptatif : 1) Source : high bitrate, 2) Profiles : multiple quality, 3) Bitrate ladder : resolutions, 4) Codec : H.264, H.265, AV1, 5) ABR : adaptive bitrate, 6) Packaging : HLS, DASH, 7) Testing : playback, 8) Costs : storage vs processing."
"Comment créer un système de gestion de talents RH ?","Gestion talents : 1) Profils : skills, experience, 2) Performance : evaluations, 3) Development : plans, 4) Succession : planning, 5) Compensation : reviews, 6) Engagement : surveys, 7) Analytics : retention, 8) Integration : HRIS."
"Comment implémenter un système de gestion de flux de travail documentaire ?","Workflow documentaire : 1) Capture : scanning, upload, 2) Classification : type identification, 3) Extraction : metadata, 4) Routing : approval paths, 5) Storage : archive, 6) Search : full-text, 7) Retention : policies, 8) Audit : access logs."
"Comment gérer les connexions avec connection retry logic ?","Connection retry : 1) Initial attempt : connect, 2) Failure : catch exception, 3) Backoff : exponential delay, 4) Max attempts : limit, 5) Jitter : randomization, 6) Circuit breaker : stop flood, 7) Logging : attempts, 8) Monitoring : failure rates."
"Comment créer un système de gestion de bibliothèque universitaire ?","Bibliothèque universitaire : 1) Catalog : livres, resources, 2) Loans : checkout, return, 3) Reservations : hold, 4) Fines : overdue, 5) Members : students, faculty, 6) Search : advanced, 7) E-resources : access, 8) Analytics : usage."
"Comment implémenter un système de gestion de compliance PCI-DSS ?","PCI-DSS compliance : 1) Cardholder data : encryption, 2) Network : segmentation, 3) Access control : strict, 4) Monitoring : logs, 5) Vulnerabilities : scanning, 6) Policies : security, 7) Testing : penetration, 8) Validation : QSA audit."
"Comment gérer les données avec time-series database ?","Time-series DB : 1) Schema : timestamp, metric, tags, 2) Retention : policies, 3) Aggregation : downsampling, 4) Queries : time range, 5) Compression : efficient, 6) Indexing : tags, 7) Tools : InfluxDB, TimescaleDB, 8) Use cases : metrics, IoT."
"Comment créer un système de gestion de campagnes publicitaires ?","Campagnes pub : 1) Créatives : images, copy, 2) Targeting : audience, 3) Budgets : daily, total, 4) Bidding : strategy, 5) Placement : channels, 6) Tracking : conversions, 7) Optimization : performance, 8) Reporting : ROI, ROAS."
"Comment implémenter un système de gestion de tests automatisés ?","Tests automatisés : 1) Framework : Pytest, Jest, 2) Structure : arrange, act, assert, 3) Coverage : code paths, 4) Fixtures : test data, 5) Mocking : dependencies, 6) CI integration : run on commit, 7) Reporting : results visualization, 8) Maintenance : refactor with code."
"Comment gérer les images avec format conversion automatique ?","Format conversion : 1) Detection : browser support, 2) WebP : modern browsers, 3) AVIF : latest, 4) Fallback : JPEG/PNG, 5) Quality : configurable, 6) Metadata : preserve, 7) Batch : existing images, 8) CDN : on-the-fly."
"Comment créer un système de gestion de réunions virtuelles ?","Réunions virtuelles : 1) Scheduling : calendar integration, 2) Video : WebRTC, Zoom API, 3) Recording : cloud storage, 4) Participants : invitations, 5) Agenda : structured, 6) Notes : collaborative, 7) Actions : follow-up items, 8) Analytics : attendance, duration."
"Comment implémenter un système de gestion de tokens refresh ?","Token refresh : 1) Access : short-lived 15min, 2) Refresh : long-lived 7 days, 3) Endpoint : /token/refresh, 4) Validation : verify refresh token, 5) Issue : new access token, 6) Rotation : new refresh token, 7) Revocation : blacklist, 8) Security : httpOnly cookies."
"Comment gérer les logs avec structured logging ?","Structured logging : 1) Format : JSON, 2) Fields : timestamp, level, message, context, 3) Libraries : structlog, python-json-logger, 4) Parsing : easy with jq, 5) Indexing : Elasticsearch, 6) Correlation : trace_id, 7) Sensitive : redact PII, 8) Levels : DEBUG to CRITICAL."
"Comment créer un système de gestion de marketplace ?","Marketplace : 1) Vendors : onboarding, 2) Products : catalog, 3) Orders : multi-vendor, 4) Payments : split, 5) Commission : calculation, 6) Reviews : ratings, 7) Shipping : tracking, 8) Analytics : sales, vendors."
"Comment implémenter un système de gestion de feature rollout ?","Feature rollout : 1) Gradual : percentage-based, 2) Targeting : user segments, 3) Monitoring : metrics watch, 4) Rollback : instant disable, 5) A/B testing : comparison, 6) Logging : feature usage, 7) Configuration : centralized, 8) UI : admin panel."
"Comment gérer les tâches avec priority queue et starvation ?","Priority queue starvation : 1) Aging : increase priority over time, 2) Weighted : balance priorities, 3) Time slice : round-robin high priority, 4) Monitoring : wait time metrics, 5) Dynamic : adjust thresholds, 6) Fairness : guaranteed execution, 7) Alerts : long waits, 8) Testing : scenarios."
"Comment créer un système de gestion de dossiers patients ?","Dossiers patients : 1) Demographics : identity, contacts, 2) History : medical, surgical, 3) Medications : current, allergies, 4) Vitals : measurements, 5) Documents : lab results, images, 6) Access : role-based, 7) Audit : view logs, 8) Interoperability : HL7, FHIR."
"Comment implémenter un système de gestion de quotas API ?","Quotas API : 1) Limits : per plan, endpoint, 2) Window : hourly, daily, monthly, 3) Tracking : Redis counters, 4) Headers : X-RateLimit-*, 5) Overage : soft/hard limits, 6) Billing : usage-based, 7) Alerts : approaching limit, 8) Upgrade : prompt."
"Comment gérer les données avec data lineage tracking ?","Data lineage : 1) Source : origin systems, 2) Transformations : pipeline steps, 3) Dependencies : data flow, 4) Metadata : catalog, 5) Visualization : graph, 6) Impact analysis : changes, 7) Compliance : audit trail, 8) Tools : Apache Atlas, DataHub."
"Comment créer un système de gestion de workflow hospitalier ?","Workflow hospitalier : 1) Admissions : patient intake, 2) Triage : urgence evaluation, 3) Assignment : bed, personnel, 4) Orders : médications, tests, 5) Results : lab, imaging, 6) Discharge : planning, 7) Billing : charges, 8) Analytics : efficiency."
"Comment implémenter un système de détection d'intrusion ?","Détection intrusion : 1) Monitoring : network traffic, logs, 2) Signatures : known patterns, 3) Anomalies : ML detection, 4) Alerts : real-time, 5) Response : automated actions, 6) Forensics : investigation, 7) False positives : tuning, 8) Integration : SIEM."
"Comment gérer les médias avec transcoding distribué ?","Transcoding distribué : 1) Queue : jobs, 2) Workers : parallel processing, 3) Chunking : split video, 4) Profiles : quality variants, 5) Progress : tracking, 6) Assembly : merge chunks, 7) Storage : S3, 8) Monitoring : throughput."
"Comment créer un système de gestion de contrats d'assurance ?","Contrats assurance : 1) Policies : terms, coverage, 2) Premiums : calculation, 3) Claims : submission, processing, 4) Underwriting : risk assessment, 5) Renewals : automatic, 6) Documents : policy PDFs, 7) Beneficiaries : management, 8) Reporting : portfolio."
"Comment implémenter un système de gestion de code review ?","Code review : 1) Pull Requests : création, 2) Reviewers : assignment, 3) Comments : inline feedback, 4) Approvals : required count, 5) CI checks : automated, 6) Merge : strategies, 7) Templates : checklists, 8) Metrics : time, quality."
"Comment gérer les connexions avec health checks avancés ?","Health checks avancés : 1) Shallow : endpoint up, 2) Deep : dependencies check, 3) Readiness : ready to serve, 4) Liveness : not deadlocked, 5) Startup : initialization, 6) Custom : business logic, 7) Thresholds : consecutive failures, 8) Response : 200 healthy, 503 unhealthy."
"Comment créer un système de gestion de locations de véhicules ?","Locations véhicules : 1) Fleet : inventory, 2) Availability : calendar, 3) Pricing : dynamic, 4) Bookings : reservations, 5) Check-out/in : condition, 6) Damage : reports, 7) Insurance : coverage, 8) Analytics : utilization."
"Comment implémenter un système de gestion de webhooks sortants fiables ?","Webhooks fiables : 1) Queue : durable storage, 2) Retry : exponential backoff, 3) Idempotence : event IDs, 4) Signing : HMAC verification, 5) Timeout : per delivery, 6) DLQ : failures, 7) Monitoring : success rate, 8) Testing : sandbox."
"Comment gérer les données avec CDC Debezium ?","Debezium CDC : 1) Connectors : MySQL, Postgres, 2) Kafka : event stream, 3) Snapshots : initial state, 4) Transforms : SMT, 5) Schema : registry, 6) Filters : include/exclude, 7) Monitoring : offset lag, 8) Scalability : distributed."
"Comment créer un système de gestion de portefeuilles d'investissement ?","Portefeuilles investissement : 1) Assets : stocks, bonds, 2) Allocation : diversification, 3) Performance : tracking, 4) Rebalancing : automatic, 5) Tax : loss harvesting, 6) Reports : gains, dividends, 7) Benchmarks : comparison, 8) Risk : analysis."
"Comment implémenter un système de gestion de conformité ISO 27001 ?","ISO 27001 : 1) Risk assessment : identification, 2) Controls : selection, implementation, 3) Policies : documentation, 4) Training : awareness, 5) Audits : internal, external, 6) Incidents : management, 7) Improvement : continual, 8) Certification : maintain."
"Comment gérer les images avec smart cropping ?","Smart cropping : 1) Focal point : detection, 2) Face detection : center faces, 3) Saliency : important regions, 4) Aspect ratios : multiple, 5) Manual : override, 6) Thumbnails : generation, 7) CDN : dynamic, 8) Testing : quality check."
"Comment créer un système de gestion de scénarios de tests ?","Scénarios tests : 1) Gherkin : Given-When-Then, 2) Steps : réutilisables, 3) Data : parameterized, 4) Tags : categorization, 5) Execution : sequential, parallel, 6) Reports : results, 7) Integration : CI/CD, 8) Maintenance : sync with features."
"Comment implémenter un système de gestion de notifications push mobile ?","Push mobile : 1) Tokens : device registration, 2) Platforms : FCM, APNS, 3) Targeting : users, segments, 4) Scheduling : time zones, 5) Payload : title, body, data, 6) Actions : deep links, 7) Analytics : delivery, opens, 8) Opt-out : preferences."
"Comment gérer les requêtes avec GraphQL batching ?","GraphQL batching : 1) DataLoader : request batching, 2) Window : collect requests, 3) Execution : single query, 4) Caching : per request, 5) N+1 : eliminate, 6) Performance : reduce round-trips, 7) Configuration : batch size, 8) Monitoring : query complexity."
"Comment créer un système de gestion de planning de production ?","Planning production : 1) MRP : material requirements, 2) Capacity : resources, 3) Scheduling : orders, 4) Sequencing : optimization, 5) Monitoring : real-time, 6) Constraints : bottlenecks, 7) Flexibility : adjustments, 8) Reporting : KPIs."
"Comment implémenter un système de gestion de liens courts ?","Liens courts : 1) Génération : unique IDs, 2) Redirection : 301 or 302, 3) Tracking : clicks analytics, 4) Custom : vanity URLs, 5) Expiration : time-limited, 6) QR codes : generation, 7) Domain : branded, 8) API : programmatic creation."
"Comment gérer les données avec schema registry ?","Schema registry : 1) Avro : serialization, 2) Versioning : evolution, 3) Compatibility : backward, forward, 4) Registration : producers, 5) Validation : consumers, 6) Migration : schema changes, 7) Governance : centralized, 8) Tools : Confluent, Apicurio."
"Comment créer un système de gestion de maintenance de flotte aérienne ?","Maintenance aérienne : 1) Aircraft : registry, 2) Inspections : scheduled, 3) Airworthiness : directives, 4) Parts : tracking, 5) Certifications : personnel, 6) Compliance : regulations, 7) Downtime : minimize, 8) Costs : optimization."
"Comment implémenter un système de gestion de révisions de contenu wiki ?","Wiki révisions : 1) Version : each edit, 2) Diff : changes visualization, 3) History : timeline, 4) Revert : rollback, 5) Authors : attribution, 6) Compare : between versions, 7) Watch : page changes, 8) Conflict : merge resolution."
"Comment gérer les formulaires avec validation côté serveur robuste ?","Validation serveur : 1) Never trust : client input, 2) Schema : Pydantic models, 3) Sanitization : XSS prevention, 4) Type checking : strict, 5) Business rules : enforcement, 6) Error messages : detailed, 7) Logging : invalid attempts, 8) Rate limiting : brute force."
"Comment créer un système de gestion de parkings multi-étages ?","Parking multi-étages : 1) Levels : floors, 2) Zones : sections, 3) Guidance : LED indicators, 4) Entry/Exit : barriers, 5) Payment : kiosks, mobile, 6) Reservation : advance, 7) Analytics : occupancy, 8) Integration : mobile app."
"Comment implémenter un système de gestion de programmes de mentoring ?","Mentoring : 1) Matching : mentor-mentee, 2) Goals : objectives, 3) Sessions : scheduling, 4) Progress : tracking, 5) Feedback : evaluations, 6) Resources : materials, 7) Communication : platform, 8) Reporting : outcomes."
"Comment gérer les transactions avec two-phase commit ?","Two-phase commit : 1) Prepare : participants ready, 2) Commit : coordinator decision, 3) Rollback : any failure, 4) Timeout : handling, 5) Logging : persistent, 6) Recovery : crash handling, 7) Performance : blocking, 8) Alternatives : Saga."
"Comment créer un système de gestion de contenu généré par IA ?","Contenu IA : 1) Génération : LLM prompts, 2) Review : human moderation, 3) Editing : refinement, 4) Metadata : AI-generated tag, 5) Quality : scoring, 6) Versioning : iterations, 7) Attribution : disclosure, 8) Monitoring : output quality."
"Comment implémenter un système de gestion de réseaux sociaux multicomptes ?","Social media multicomptes : 1) Accounts : platform connections, 2) Composer : unified posting, 3) Scheduling : queue, 4) Publishing : auto-post, 5) Monitoring : mentions, 6) Analytics : engagement, 7) Team : collaboration, 8) Approvals : workflow."
"Comment gérer les données avec data lake zones ?","Data lake zones : 1) Raw : ingestion, 2) Cleansed : validated, 3) Curated : business ready, 4) Consumption : analytics, 5) Archive : cold storage, 6) Sandboxes : experimentation, 7) Governance : per zone, 8) Lifecycle : transitions."
"Comment créer un système de gestion de formulaires fiscaux ?","Formulaires fiscaux : 1) Templates : tax forms, 2) Data : auto-populate, 3) Calculations : complex rules, 4) Validation : IRS requirements, 5) E-filing : integration, 6) Storage : encrypted, 7) Amendments : corrections, 8) Deadlines : reminders."
"Comment implémenter un système de gestion de cycles de vie produits ?","PLM : 1) Conception : CAD integration, 2) Prototypage : versions, 3) Validation : testing, 4) Production : BOM, 5) Maintenance : documentation, 6) Obsolescence : planning, 7) Collaboration : teams, 8) Compliance : standards."
"Comment gérer les logs avec retention policies avancées ?","Log retention : 1) Hot : recent, fast access, 2) Warm : older, slower, 3) Cold : archived, rare access, 4) Deletion : automated, 5) Legal : compliance periods, 6) Compression : storage optimization, 7) Sampling : reduce volume, 8) Restoration : on-demand."
"Comment créer un système de gestion de sauvegardes multi-sites ?","Backup multi-sites : 1) Sites : geographic distribution, 2) Replication : real-time or scheduled, 3) Consistency : point-in-time, 4) Bandwidth : optimization, 5) Encryption : transit and rest, 6) Testing : restore drills, 7) Failover : automatic, 8) Compliance : regulations."
"Comment implémenter un système de gestion de campagnes d'influence ?","Campagnes influence : 1) Discovery : influencers, 2) Outreach : partnerships, 3) Contracts : agreements, 4) Content : briefs, 5) Approval : review, 6) Publishing : scheduling, 7) Tracking : performance, 8) Payments : automated."
"Comment gérer les requêtes avec query caching intelligent ?","Query caching : 1) Key : query hash, 2) Invalidation : data changes, 3) TTL : configurable, 4) Warming : preload, 5) Partitioning : by tenant, 6) Layers : application, database, 7) Monitoring : hit rate, 8) Eviction : LRU, LFU."
"Comment créer un système de gestion de formations continues médicales ?","Formations médicales continues : 1) Crédits : CME tracking, 2) Courses : accrédités, 3) Certificates : délivrance, 4) Requirements : specialty-specific, 5) Reporting : regulatory, 6) Reminders : deadlines, 7) History : portfolio, 8) Integration : licensing boards."
"Comment implémenter un système de gestion de matériel médical ?","Matériel médical : 1) Inventaire : équipements, 2) Maintenance : préventive, 3) Calibration : schedule, 4) Location : tracking, 5) Utilization : logs, 6) Compliance : inspections, 7) Lifecycle : replacements, 8) Costs : budgeting."
"Comment gérer les images avec object detection ?","Object detection : 1) Models : YOLO, Faster R-CNN, 2) Classes : trained objects, 3) Bounding boxes : coordinates, 4) Confidence : thresholds, 5) Labeling : auto-tagging, 6) Search : visual, 7) Cropping : smart, 8) Moderation : content."
"Comment créer un système de gestion de budgets publicitaires ?","Budgets pub : 1) Allocation : campaigns, channels, 2) Pacing : daily spend, 3) Optimization : ROI-based, 4) Forecasting : predictions, 5) Alerts : overspending, 6) Adjustments : real-time, 7) Reporting : performance, 8) Attribution : multi-touch."
"Comment implémenter un système de gestion de conformité HIPAA ?","HIPAA conformité : 1) PHI : identification, 2) Access control : strict, 3) Encryption : data protection, 4) Audit logs : comprehensive, 5) BAA : business associates, 6) Training : staff, 7) Breach : notification 60 days, 8) Risk : assessments."
"Comment gérer les données avec slowly changing dimensions ?","SCD : 1) Type 0 : retain original, 2) Type 1 : overwrite, 3) Type 2 : add row with dates, 4) Type 3 : add column, 5) Type 4 : history table, 6) Type 6 : hybrid, 7) Surrogate keys : tracking, 8) ETL : implementation."
"Comment créer un système de gestion de menus de restaurants ?","Menus restaurants : 1) Items : plats, boissons, 2) Catégories : organisation, 3) Pricing : modifiers, 4) Allergènes : identification, 5) Disponibilité : horaires, 6) Photos : visuels, 7) Traductions : multilingue, 8) Digital : QR codes."
"Comment implémenter un système de gestion de compétitions sportives ?","Compétitions sportives : 1) Tournois : brackets, 2) Teams : rosters, 3) Scheduling : matches, 4) Scores : live updates, 5) Standings : rankings, 6) Statistics : players, 7) Streaming : integration, 8) Betting : odds."
"Comment gérer les transactions avec distributed locks ?","Distributed locks : 1) Redis : Redlock algorithm, 2) ZooKeeper : coordination, 3) Etcd : distributed KV, 4) Lease : time-based, 5) Deadlock : prevention, 6) Fairness : FIFO, 7) Fault tolerance : node failures, 8) Performance : contention."
"Comment créer un système de gestion de commandes dropshipping ?","Dropshipping : 1) Orders : customer, 2) Forwarding : supplier, 3) Tracking : shipment, 4) Inventory : virtual, 5) Pricing : margins, 6) Returns : coordination, 7) Integration : suppliers API, 8) Automation : order routing."
"Comment implémenter un système de gestion de révisions légales de documents ?","Révisions légales : 1) Versions : major/minor, 2) Redlining : tracked changes, 3) Comments : annotations, 4) Approvals : multi-party, 5) Signatures : electronic, 6) Effective : date tracking, 7) Archive : historical, 8) Compare : diffs."
"Comment gérer les médias avec progressive enhancement ?","Progressive enhancement : 1) Base : HTML semantic, 2) CSS : styling layer, 3) JS : interactivity, 4) Images : lazy loading, 5) Fallbacks : graceful degradation, 6) Performance : optimize, 7) Accessibility : ARIA, 8) Testing : varied browsers."
"Comment créer un système de gestion de réservations de spectacles ?","Réservations spectacles : 1) Venues : salles, 2) Events : dates, shows, 3) Seating : plans interactifs, 4) Pricing : catégories, 5) Booking : selection, 6) Payment : secure, 7) Tickets : e-tickets, QR, 8) Check-in : scanning."émenter un système de cache distribué avec Memcached ?","Pour Memcached distribué : 1) Installe pymemcache, 2) Configure un cluster avec consistent hashing, 3) Client : MemcacheClient(['server1:11211', 'server2:11211']), 4) Set/Get avec serialization pickle, 5) Pas de persistence : données volatiles, 6) TTL par clé, 7) LRU eviction automatique, 8) Monitoring avec memcached-tool."
"Comment créer un système de pipeline ETL avec Airflow ?","Pipeline ETL Airflow : 1) DAG : définit workflow avec PythonOperator, 2) Tasks : extract, transform, load, 3) Dependencies : task1 >> task2 >> task3, 4) Schedule : cron expression, 5) Sensors : attendent conditions, 6) XCom : partage data entre tasks, 7) Pools : limite concurrence, 8) Monitoring : UI web, alertes email."
"Comment gérer les transactions ACID dans MongoDB ?","Transactions MongoDB : 1) Multi-document transactions depuis v4.0, 2) Session : with client.start_session() as session, 3) Transaction : session.start_transaction(), 4) Opérations : insert/update/delete avec session, 5) Commit : session.commit_transaction(), 6) Rollback : session.abort_transaction(), 7) Isolation : snapshot, 8) Performance impact : utilise avec parcimonie."
"Comment implémenter un système de file d'attente FIFO avec SQS ?","AWS SQS FIFO : 1) Créer queue avec suffix .fifo, 2) MessageGroupId : garantit ordre par groupe, 3) MessageDeduplicationId : évite duplicatas 5min, 4) SendMessage avec ces attributs, 5) ReceiveMessage : consomme dans l'ordre, 6) VisibilityTimeout : cache message pendant traitement, 7) DeleteMessage après succès, 8) DLQ pour messages échoués."
"Comment créer un système de logs centralisés avec ELK Stack ?","ELK Stack : 1) Elasticsearch : stockage et indexation, 2) Logstash : collecte et transformation, 3) Kibana : visualisation, 4) Filebeat : shipper léger, 5) Pipeline Logstash : input → filter (grok) → output, 6) Index patterns Kibana, 7) Dashboards : graphes, tables, 8) Alerting avec Watcher."
"Comment implémenter un système de gestion de sessions distribuées ?","Sessions distribuées : 1) Stockage : Redis ou Memcached, 2) Session ID : UUID sécurisé, 3) Cookie httpOnly et secure, 4) Serialization : JSON ou pickle, 5) TTL : renouvellement sur activité, 6) Sticky sessions : load balancer affinity, 7) Fallback : DB si cache down, 8) GDPR : anonymisation données."
"Comment gérer les migrations de schéma sans downtime ?","Migrations sans downtime : 1) Phase 1 : additive changes (colonnes nullable), 2) Déploie code compatible ancien et nouveau schéma, 3) Phase 2 : data migration background, 4) Phase 3 : bascule code vers nouveau schéma, 5) Phase 4 : supprime ancien schéma, 6) Blue-green DB, 7) Feature flags par étape, 8) Rollback plan."
"Comment créer un système de recherche faceted avec Solr ?","Recherche faceted Solr : 1) Définir facet fields dans schema, 2) Query : facet=true&facet.field=category, 3) Response : counts par valeur, 4) Multi-select : fq (filter query), 5) Range facets : prix, dates, 6) Pivot facets : nested, 7) UI : checkboxes avec counts, 8) Performance : cache facets."
"Comment implémenter un système de sharding horizontal ?","Sharding horizontal : 1) Partitioning key : user_id, tenant_id, 2) Hash ou range-based, 3) Router : dirige queries vers bon shard, 4) Resharding : difficult, planifie capacité, 5) Cross-shard queries : scatter-gather, 6) Joins : évite ou denormalize, 7) Backups par shard, 8) Monitoring charge par shard."
"Comment gérer les connexions WebSocket à grande échelle ?","WebSocket scale : 1) Load balancer : sticky sessions ou Redis pub/sub, 2) Horizontal scaling : multiple servers, 3) Redis : broadcast messages entre instances, 4) Connection pooling : limite par server, 5) Heartbeat : timeout idle connections, 6) Reconnection client : exponential backoff, 7) Monitoring : active connections, 8) Rate limiting par connection."
"Comment créer un système de recommandation par contenu ?","Recommandation content-based : 1) Feature extraction : TF-IDF, embeddings, 2) Item profiles : vecteurs de features, 3) User profile : agrégation items likés, 4) Similarité : cosine similarity, 5) Recommande : items similaires au profil, 6) Cold start : nouveaux users OK, nouveaux items difficile, 7) Diversity : évite echo chamber, 8) Update : incrémental sur interactions."
"Comment implémenter un système de gestion de droits numériques (DRM) ?","DRM : 1) Chiffrement contenu : AES-256, 2) Licence : token signé avec expiration, 3) Player vérifie licence avant décryptage, 4) Watermarking : identifie source leak, 5) Device binding : limite appareils, 6) Streaming : chunks chiffrés, 7) Offline : téléchargement avec licence temporaire, 8) Revocation : blacklist devices."
"Comment gérer les dépendances cycliques dans un graphe de tâches ?","Dépendances cycliques : 1) Détection : DFS avec visited/stack, 2) Erreur : cycle invalide, 3) Refactoring : break cycle avec événement, 4) Topological sort : impossible si cycle, 5) Alternative : itérations avec convergence, 6) Graph visualization : identifie cycles, 7) Validation : CI check pour nouveaux DAGs."
"Comment créer un système de gestion de flotte IoT ?","Gestion flotte IoT : 1) Device registry : identité, état, métadata, 2) Communication : MQTT ou CoAP, 3) OTA updates : déploiement firmware, 4) Monitoring : telemetry, health checks, 5) Commandes : remote control, 6) Security : certificats, TLS, 7) Edge computing : traitement local, 8) Analytics : agrégation données."
"Comment implémenter un système de gestion de configurations avec Consul ?","Consul : 1) Key-Value store : configurations centralisées, 2) Service discovery : enregistrement automatique, 3) Health checks : TCP, HTTP, script, 4) Watch : notifications sur changements, 5) Templates : génère configs depuis KV, 6) ACLs : contrôle accès, 7) Replication : multi-datacenter, 8) DNS interface : résolution services."
"Comment gérer les mises à jour de base de données avec Liquibase ?","Liquibase : 1) Changelogs : XML/YAML/SQL, 2) ChangeSet : unité atomique, 3) Préconditions : vérifie avant application, 4) Rollback : définit inverse, 5) Contexts : dev/test/prod, 6) Tags : markers pour rollback, 7) Diff : compare schémas, 8) Integration : Maven, Gradle, CI/CD."
"Comment créer un système de monitoring applicatif avec New Relic ?","New Relic APM : 1) Agent : installe dans app, 2) Instrumentation automatique : endpoints, DB, 3) Transactions : trace requêtes, 4) Slow queries : identifie bottlenecks, 5) Error tracking : stack traces, 6) Custom metrics : business KPIs, 7) Alerts : thresholds, anomalies, 8) Dashboards : visualisation temps réel."
"Comment implémenter un système de gestion de versions Git avec GitFlow ?","GitFlow : 1) Branches : master, develop, feature/*, release/*, hotfix/*, 2) Feature : branch de develop, merge après review, 3) Release : prépare version, bugfixes seulement, 4) Hotfix : fix urgent sur master, 5) Tags : versions sur master, 6) Merge : squash ou rebase selon policy, 7) Pull requests : review code, 8) Automation : CI sur toutes branches."
"Comment gérer les erreurs de réseau dans une architecture microservices ?","Erreurs réseau microservices : 1) Timeouts : connect et read, 2) Retry : idempotent operations, 3) Circuit breaker : évite cascade failures, 4) Fallback : dégradation gracieuse, 5) Bulkhead : isolation ressources, 6) Health checks : détecte services down, 7) Service mesh : Istio, Linkerd, 8) Monitoring : distributed tracing."
"Comment créer un système de gestion de contenu multimédia ?","CMS multimédia : 1) Storage : S3 ou CDN, 2) Metadata : DB avec tags, 3) Processing : thumbnails, transcoding, 4) CDN : CloudFront, CloudFlare, 5) Upload : multipart, presigned URLs, 6) Streaming : HLS, DASH, 7) DRM : protection contenu, 8) Search : Elasticsearch sur metadata."
"Comment implémenter un système de test de charge avec Locust ?","Test de charge Locust : 1) Script Python : classe User, 2) Tasks : @task decorator, 3) Weight : probabilité exécution, 4) Users : nombre concurrent, 5) Spawn rate : montée en charge, 6) Web UI : visualisation temps réel, 7) Distributed : master/workers, 8) Metrics : response time, RPS, failures."
"Comment gérer les secrets dans une application avec Vault ?","HashiCorp Vault : 1) Secrets engines : KV, DB dynamic, 2) Authentication : token, AppRole, Kubernetes, 3) Policies : ACL par path, 4) Encryption : transit engine, 5) Rotation automatique : passwords, keys, 6) Audit logs : tous accès, 7) High availability : Raft consensus, 8) Integration : SDK, env vars."
"Comment créer un système de notification push web ?","Push notifications web : 1) Service Worker : enregistrement, 2) Subscription : endpoint + keys, 3) VAPID : identification serveur, 4) Payload : JSON chiffré, 5) Web Push Protocol : envoi via HTTPS, 6) Permission : demande user, 7) Payload max 4KB, 8) TTL : durée validité."
"Comment implémenter un système de parsing de logs avec regex ?","Parsing logs regex : 1) Pattern : groupes nommés (?P<field>...), 2) Common formats : Apache, Nginx, JSON, 3) Compilation : re.compile() pour performance, 4) Extraction : match.group('field'), 5) Grok : patterns réutilisables, 6) Validation : test sur samples, 7) Performance : évite backtracking, 8) Alternative : structured logs."
"Comment gérer les déploiements avec Kubernetes ?","Déploiement Kubernetes : 1) Deployment : réplicas, image, strategy, 2) Rolling update : maxSurge, maxUnavailable, 3) Readiness/Liveness probes : health checks, 4) ConfigMaps/Secrets : configuration, 5) Services : load balancing, 6) Ingress : routing HTTP, 7) HPA : auto-scaling, 8) Monitoring : Prometheus, Grafana."
